order_id,customer_id,order_date,ship_date,ship_mode,order_total
ORD006480,CUST00098,2023-06-24,2023-06-29,Standard,149.84
ORD006481,CUST00904,2023-07-05,2023-07-07,Express,213.43
ORD006482,CUST01056,2024-08-31,2024-09-02,Express,389.64
ORD006483,CUST00843,2024-02-10,2024-02-12,Express,3949.83
ORD006484,CUST00482,2023-07-07,2023-07-09,Express,5180.12
ORD006485,CUST00507,2024-07-26,2024-07-31,Standard,484.41
ORD006486,CUST00190,2023-08-05,2023-08-05,Same Day,2938.85
ORD006487,CUST00905,2024-08-08,2024-08-10,Express,56.72
ORD006488,CUST00320,2023-11-24,2023-11-26,Express,139.86
ORD006489,CUST00247,2023-09-09,2023-09-11,Express,1615.75
ORD006490,CUST01047,2023-08-21,2023-08-23,Express,68.0
ORD006491,CUST00363,2023-03-29,2023-04-03,Standard,277.07
ORD006492,CUST00882,2023-05-12,2023-05-17,Standard,6212.22
ORD006493,CUST00095,2023-08-11,2023-08-16,Standard,134.71
ORD006494,CUST00255,2023-08-02,2023-08-04,Express,1515.2
ORD006495,CUST00464,2024-08-14,2024-08-16,Express,187.12
ORD006496,CUST00180,2023-08-27,2023-09-01,Standard,1817.15
ORD006497,CUST00199,2024-12-15,2024-12-20,Standard,1699.26
ORD006498,CUST00742,2023-07-18,2023-07-20,Express,4252.15
ORD006499,CUST00506,2024-05-15,2024-05-20,Standard,1183.25
ORD006500,CUST01079,2024-09-15,2024-09-20,Standard,328.0
ORD006501,CUST00091,2024-04-15,2024-04-20,Standard,1064.45
ORD006502,CUST00382,2024-07-14,2024-07-16,Express,4288.15
ORD006503,CUST01149,2023-05-17,2023-05-22,Standard,2497.5
ORD006504,CUST01181,2023-11-30,2023-12-05,Standard,822.73
ORD006505,CUST01166,2023-02-11,2023-02-16,Standard,72.48
ORD006506,CUST00680,2023-06-06,2023-06-11,Standard,1360.56
ORD006507,CUST00136,2024-01-07,2024-01-12,Standard,5930.7
ORD006508,CUST00626,2024-07-27,2024-07-29,Express,2010.83
ORD006509,CUST00074,2024-12-03,2024-12-05,Express,2572.92
ORD006510,CUST00512,2024-02-29,2024-03-05,Standard,579.06
ORD006511,CUST00058,2023-11-18,2023-11-20,Express,162.45
ORD006512,CUST00971,2024-06-06,2024-06-11,Standard,57.04
ORD006513,CUST00294,2023-02-04,2023-02-06,Express,261.6
ORD006514,CUST00724,2023-06-23,2023-06-25,Express,202.02
ORD006515,CUST00183,2024-07-21,2024-07-26,Standard,2350.43
ORD006516,CUST00590,2023-09-04,2023-09-06,Express,2824.42
ORD006517,CUST00180,2023-01-04,2023-01-09,Standard,650.36
ORD006518,CUST00267,2023-01-13,2023-01-15,Express,619.23
ORD006519,CUST00345,2024-09-30,2024-10-05,Standard,1758.27
ORD006520,CUST00593,2023-07-08,2023-07-13,Standard,899.65
ORD006521,CUST00984,2024-05-26,2024-05-28,Express,747.12
ORD006522,CUST00145,2024-11-28,2024-11-30,Express,1799.04
ORD006523,CUST01143,2023-02-17,2023-02-22,Standard,2198.64
ORD006524,CUST01170,2024-06-14,2024-06-16,Express,893.7
ORD006525,CUST00029,2024-05-26,2024-05-28,Express,81.97
ORD006526,CUST00915,2023-07-10,2023-07-15,Standard,1297.34
ORD006527,CUST00704,2024-09-16,2024-09-21,Standard,278.6
ORD006528,CUST00862,2024-06-11,2024-06-13,Express,1450.53
ORD006529,CUST00015,2024-09-29,2024-10-04,Standard,661.31
ORD006530,CUST00205,2023-09-18,2023-09-23,Standard,409.34
ORD006531,CUST00370,2024-01-15,2024-01-20,Standard,1615.0
ORD006532,CUST00643,2023-02-07,2023-02-12,Standard,311.31
ORD006533,CUST00804,2024-12-11,2024-12-16,Standard,4180.15
ORD006534,CUST00843,2024-04-29,2024-05-04,Standard,722.93
ORD006535,CUST00292,2023-02-28,2023-03-05,Standard,1012.88
ORD006536,CUST00533,2023-02-23,2023-02-25,Express,624.19
ORD006537,CUST00978,2023-02-03,2023-02-08,Standard,326.15
ORD006538,CUST00485,2024-10-31,2024-11-05,Standard,2334.92
ORD006539,CUST00163,2024-02-08,2024-02-13,Standard,483.37
ORD006540,CUST00114,2023-09-07,2023-09-12,Standard,5839.33
ORD006541,CUST00046,2023-06-03,2023-06-05,Express,764.7
ORD006542,CUST00595,2023-02-13,2023-02-15,Express,1014.16
ORD006543,CUST00772,2023-05-10,2023-05-12,Express,7826.99
ORD006544,CUST00757,2023-11-19,2023-11-24,Standard,1964.63
ORD006545,CUST00594,2024-10-16,2024-10-21,Standard,1999.47
ORD006546,CUST00979,2024-05-29,2024-06-03,Standard,5075.61
ORD006547,CUST00855,2024-10-25,2024-10-27,Express,393.69
ORD006548,CUST01167,2024-07-24,2024-07-29,Standard,816.7
ORD006549,CUST00836,2023-03-25,2023-03-30,Standard,777.04
ORD006550,CUST00913,2023-07-06,2023-07-08,Express,2320.2
ORD006551,CUST01062,2024-12-12,2024-12-14,Express,81.5
ORD006552,CUST00673,2024-03-20,2024-03-25,Standard,378.35
ORD006553,CUST01039,2023-12-30,2024-01-01,Express,2455.02
ORD006554,CUST00192,2024-09-17,2024-09-22,Standard,1221.04
ORD006555,CUST01014,2024-02-03,2024-02-05,Express,653.99
ORD006556,CUST01036,2024-05-29,2024-05-31,Express,567.15
ORD006557,CUST00542,2024-03-13,2024-03-18,Standard,286.07
ORD006558,CUST00014,2023-03-01,2023-03-03,Express,549.84
ORD006559,CUST00507,2023-02-02,2023-02-07,Standard,480.7
ORD006560,CUST00334,2024-02-19,2024-02-24,Standard,1452.69
ORD006561,CUST01191,2024-04-15,2024-04-17,Express,272.41
ORD006562,CUST00507,2024-05-08,2024-05-13,Standard,73.51
ORD006563,CUST01018,2023-04-03,2023-04-05,Express,1133.86
ORD006564,CUST00373,2023-11-13,2023-11-18,Standard,664.09
ORD006565,CUST00926,2023-02-28,2023-03-05,Standard,121.8
ORD006566,CUST01198,2023-11-07,2023-11-12,Standard,995.0
ORD006567,CUST01178,2023-01-27,2023-01-29,Express,151.34
ORD006568,CUST00488,2023-11-18,2023-11-23,Standard,4008.72
ORD006569,CUST01184,2023-05-10,2023-05-12,Express,3087.47
ORD006570,CUST00267,2024-05-31,2024-05-31,Same Day,3598.08
ORD006571,CUST00164,2024-11-12,2024-11-14,Express,850.53
ORD006572,CUST01134,2023-12-08,2023-12-13,Standard,1583.24
ORD006573,CUST00638,2023-11-25,2023-11-27,Express,6183.45
ORD006574,CUST01193,2024-04-10,2024-04-15,Standard,299.12
ORD006575,CUST00940,2024-04-04,2024-04-09,Standard,2760.81
ORD006576,CUST00589,2024-07-14,2024-07-19,Standard,3993.27
ORD006577,CUST00811,2023-07-13,2023-07-15,Express,7449.49
ORD006578,CUST00879,2023-12-10,2023-12-12,Express,130.46
ORD006579,CUST00411,2023-07-06,2023-07-06,Same Day,2242.29
ORD006580,CUST00352,2023-03-16,2023-03-18,Express,4358.55
ORD006581,CUST00679,2024-04-25,2024-04-27,Express,796.0
ORD006582,CUST00290,2024-04-04,2024-04-09,Standard,49.83
ORD006583,CUST00203,2023-02-25,2023-02-27,Express,719.62
ORD006584,CUST00315,2024-02-15,2024-02-17,Express,2672.61
ORD006585,CUST00033,2023-04-25,2023-04-30,Standard,1117.65
ORD006586,CUST00644,2023-07-17,2023-07-22,Standard,292.88
ORD006587,CUST00838,2024-06-14,2024-06-19,Standard,718.97
ORD006588,CUST00059,2024-04-20,2024-04-25,Standard,124.32
ORD006589,CUST00770,2024-11-02,2024-11-07,Standard,667.65
ORD006590,CUST00798,2024-03-29,2024-03-31,Express,458.95
ORD006591,CUST00600,2023-07-21,2023-07-26,Standard,3961.2
ORD006592,CUST00470,2023-12-09,2023-12-09,Same Day,443.25
ORD006593,CUST00755,2024-08-28,2024-09-02,Standard,62.43
ORD006594,CUST00039,2024-06-02,2024-06-07,Standard,42.7
ORD006595,CUST00548,2024-08-04,2024-08-06,Express,184.72
ORD006596,CUST00036,2023-11-01,2023-11-06,Standard,646.43
ORD006597,CUST01041,2024-07-30,2024-08-04,Standard,535.7
ORD006598,CUST00583,2024-08-08,2024-08-13,Standard,3466.2
ORD006599,CUST00337,2024-12-20,2024-12-25,Standard,724.87
ORD006600,CUST01009,2023-07-27,2023-08-01,Standard,118.42
ORD006601,CUST00342,2023-01-30,2023-02-04,Standard,725.21
ORD006602,CUST00385,2024-12-04,2024-12-04,Same Day,1042.02
ORD006603,CUST00068,2023-12-09,2023-12-14,Standard,202.28
ORD006604,CUST00813,2024-02-16,2024-02-16,Same Day,1766.23
ORD006605,CUST01165,2023-10-20,2023-10-25,Standard,428.7
ORD006606,CUST00375,2024-08-13,2024-08-15,Express,3033.14
ORD006607,CUST01175,2023-12-27,2024-01-01,Standard,55.06
ORD006608,CUST00731,2024-02-26,2024-03-02,Standard,1723.13
ORD006609,CUST00728,2023-05-16,2023-05-21,Standard,709.84
ORD006610,CUST00504,2024-12-22,2024-12-27,Standard,316.55
ORD006611,CUST00556,2024-12-20,2024-12-25,Standard,2434.92
ORD006612,CUST01028,2024-07-26,2024-07-28,Express,234.47
ORD006613,CUST00538,2023-09-26,2023-10-01,Standard,560.72
ORD006614,CUST01027,2024-10-17,2024-10-17,Same Day,2200.08
ORD006615,CUST00957,2023-09-12,2023-09-17,Standard,897.76
ORD006616,CUST01140,2024-12-04,2024-12-09,Standard,6351.7
ORD006617,CUST00929,2024-05-31,2024-05-31,Same Day,987.45
ORD006618,CUST01020,2024-07-26,2024-07-31,Standard,327.84
ORD006619,CUST00950,2023-05-23,2023-05-28,Standard,1513.53
ORD006620,CUST00763,2024-05-21,2024-05-26,Standard,330.88
ORD006621,CUST01119,2024-11-18,2024-11-23,Standard,4733.37
ORD006622,CUST00856,2023-02-08,2023-02-13,Standard,2526.88
ORD006623,CUST00313,2023-09-18,2023-09-23,Standard,7984.17
ORD006624,CUST00241,2023-12-07,2023-12-09,Express,4357.52
ORD006625,CUST00694,2023-09-05,2023-09-10,Standard,2150.2
ORD006626,CUST00511,2024-12-18,2024-12-23,Standard,1106.1
ORD006627,CUST00375,2024-11-10,2024-11-15,Standard,286.6
ORD006628,CUST00472,2024-08-18,2024-08-23,Standard,208.06
ORD006629,CUST00276,2023-10-18,2023-10-18,Same Day,892.08
ORD006630,CUST01050,2024-10-09,2024-10-11,Express,196.8
ORD006631,CUST00481,2024-12-19,2024-12-21,Express,262.99
ORD006632,CUST00890,2023-09-05,2023-09-10,Standard,561.89
ORD006633,CUST00233,2023-11-05,2023-11-10,Standard,167.56
ORD006634,CUST00088,2023-12-20,2023-12-25,Standard,65.77
ORD006635,CUST00983,2024-09-08,2024-09-13,Standard,51.48
ORD006636,CUST00097,2024-12-29,2025-01-03,Standard,552.44
ORD006637,CUST00542,2024-07-23,2024-07-28,Standard,167.4
ORD006638,CUST01095,2024-11-06,2024-11-08,Express,149.84
ORD006639,CUST00517,2024-05-23,2024-05-25,Express,2736.37
ORD006640,CUST00973,2023-12-26,2023-12-31,Standard,126.29
ORD006641,CUST00023,2024-03-31,2024-04-02,Express,223.04
ORD006642,CUST00607,2023-10-14,2023-10-19,Standard,4271.86
ORD006643,CUST00757,2023-11-04,2023-11-09,Standard,1414.34
ORD006644,CUST00837,2024-07-19,2024-07-24,Standard,3075.64
ORD006645,CUST00148,2023-05-03,2023-05-08,Standard,3970.24
ORD006646,CUST01176,2024-04-07,2024-04-12,Standard,3474.5
ORD006647,CUST00819,2024-12-27,2024-12-27,Same Day,940.24
ORD006648,CUST00606,2024-11-26,2024-12-01,Standard,105.87
ORD006649,CUST00456,2024-01-19,2024-01-24,Standard,733.84
ORD006650,CUST00544,2023-07-03,2023-07-05,Express,1175.02
ORD006651,CUST00762,2023-05-10,2023-05-15,Standard,328.74
ORD006652,CUST00663,2023-04-28,2023-04-30,Express,1717.95
ORD006653,CUST00175,2024-06-10,2024-06-15,Standard,329.94
ORD006654,CUST01095,2024-12-24,2024-12-24,Same Day,4102.96
ORD006655,CUST01065,2023-08-24,2023-08-26,Express,698.23
ORD006656,CUST00332,2023-06-23,2023-06-25,Express,746.2
ORD006657,CUST00973,2024-07-19,2024-07-24,Standard,109.62
ORD006658,CUST00353,2024-03-16,2024-03-21,Standard,4181.2
ORD006659,CUST00548,2024-02-04,2024-02-09,Standard,3695.18
ORD006660,CUST00936,2024-02-01,2024-02-03,Express,1816.06
ORD006661,CUST00302,2023-04-03,2023-04-08,Standard,1199.91
ORD006662,CUST00770,2024-07-21,2024-07-26,Standard,869.01
ORD006663,CUST00603,2024-04-19,2024-04-24,Standard,788.48
ORD006664,CUST00182,2023-06-14,2023-06-19,Standard,66.16
ORD006665,CUST00961,2023-10-08,2023-10-13,Standard,708.94
ORD006666,CUST00211,2024-05-23,2024-05-28,Standard,2545.8
ORD006667,CUST00375,2024-04-03,2024-04-08,Standard,434.35
ORD006668,CUST00686,2024-06-01,2024-06-01,Same Day,245.88
ORD006669,CUST00603,2023-11-22,2023-11-27,Standard,2722.94
ORD006670,CUST01200,2023-01-18,2023-01-20,Express,118.42
ORD006671,CUST00597,2024-03-30,2024-04-04,Standard,3816.82
ORD006672,CUST00585,2024-11-08,2024-11-13,Standard,1178.23
ORD006673,CUST00301,2024-11-22,2024-11-27,Standard,3259.39
ORD006674,CUST01188,2023-11-15,2023-11-17,Express,884.84
ORD006675,CUST00496,2024-12-10,2024-12-15,Standard,1027.43
ORD006676,CUST00296,2023-07-08,2023-07-08,Same Day,214.28
ORD006677,CUST00561,2023-07-05,2023-07-10,Standard,116.64
ORD006678,CUST01169,2024-08-05,2024-08-07,Express,5281.8
ORD006679,CUST01066,2023-09-14,2023-09-19,Standard,740.02
ORD006680,CUST00939,2023-02-23,2023-02-28,Standard,6095.69
ORD006681,CUST00834,2023-11-23,2023-11-28,Standard,845.89
ORD006682,CUST00640,2024-11-04,2024-11-09,Standard,789.42
ORD006683,CUST00722,2024-10-23,2024-10-28,Standard,1208.16
ORD006684,CUST01081,2023-07-16,2023-07-21,Standard,750.6
ORD006685,CUST00626,2024-07-21,2024-07-26,Standard,183.05
ORD006686,CUST00253,2023-05-04,2023-05-09,Standard,1703.8
ORD006687,CUST00759,2023-02-28,2023-03-05,Standard,3098.18
ORD006688,CUST00305,2024-11-12,2024-11-14,Express,10558.33
ORD006689,CUST01161,2024-09-17,2024-09-22,Standard,1362.55
ORD006690,CUST00729,2024-09-04,2024-09-09,Standard,1671.66
ORD006691,CUST01164,2023-10-01,2023-10-06,Standard,418.61
ORD006692,CUST01127,2023-07-30,2023-08-04,Standard,296.01
ORD006693,CUST00929,2024-10-17,2024-10-22,Standard,674.03
ORD006694,CUST01133,2024-11-15,2024-11-20,Standard,1557.25
ORD006695,CUST00356,2023-10-24,2023-10-24,Same Day,819.95
ORD006696,CUST00629,2023-03-18,2023-03-20,Express,1531.36
ORD006697,CUST00302,2023-09-29,2023-10-04,Standard,792.96
ORD006698,CUST00642,2024-12-22,2024-12-27,Standard,573.63
ORD006699,CUST00806,2024-09-03,2024-09-08,Standard,331.46
ORD006700,CUST00979,2024-11-06,2024-11-11,Standard,192.85
ORD006701,CUST01122,2023-04-11,2023-04-16,Standard,4375.41
ORD006702,CUST01006,2024-11-18,2024-11-20,Express,933.02
ORD006703,CUST01088,2024-08-28,2024-08-30,Express,145.35
ORD006704,CUST00886,2023-05-21,2023-05-23,Express,222.26
ORD006705,CUST00989,2023-03-25,2023-03-30,Standard,559.65
ORD006706,CUST00136,2024-12-15,2024-12-15,Same Day,5760.36
ORD006707,CUST00603,2024-05-20,2024-05-22,Express,57.96
ORD006708,CUST01008,2023-07-23,2023-07-28,Standard,709.05
ORD006709,CUST00556,2024-03-24,2024-03-29,Standard,1143.91
ORD006710,CUST00245,2024-07-24,2024-07-29,Standard,823.61
ORD006711,CUST00911,2023-01-30,2023-02-04,Standard,945.95
ORD006712,CUST01175,2023-11-06,2023-11-11,Standard,1235.04
ORD006713,CUST00339,2024-07-06,2024-07-06,Same Day,802.02
ORD006714,CUST01025,2023-09-09,2023-09-14,Standard,2699.68
ORD006715,CUST00596,2024-07-31,2024-08-02,Express,163.92
ORD006716,CUST00724,2023-06-13,2023-06-18,Standard,246.96
ORD006717,CUST01045,2023-09-17,2023-09-22,Standard,7220.65
ORD006718,CUST00321,2024-01-03,2024-01-05,Express,192.85
ORD006719,CUST00854,2024-02-03,2024-02-08,Standard,81.5
ORD006720,CUST00140,2023-07-24,2023-07-29,Standard,66.59
ORD006721,CUST01070,2024-07-02,2024-07-07,Standard,6985.71
ORD006722,CUST00356,2023-11-23,2023-11-28,Standard,547.87
ORD006723,CUST01179,2023-11-12,2023-11-14,Express,982.08
ORD006724,CUST00501,2023-06-11,2023-06-16,Standard,1146.82
ORD006725,CUST01164,2024-07-27,2024-08-01,Standard,2617.77
ORD006726,CUST01132,2024-12-11,2024-12-16,Standard,62.16
ORD006727,CUST00182,2023-10-16,2023-10-21,Standard,9669.67
ORD006728,CUST00331,2024-04-12,2024-04-17,Standard,5057.2
ORD006729,CUST00848,2023-02-04,2023-02-09,Standard,1212.16
ORD006730,CUST00357,2024-09-12,2024-09-17,Standard,265.17
ORD006731,CUST00982,2024-12-10,2024-12-15,Standard,359.95
ORD006732,CUST00692,2023-04-07,2023-04-12,Standard,2651.79
ORD006733,CUST00624,2023-03-12,2023-03-14,Express,2339.58
ORD006734,CUST00840,2024-11-08,2024-11-13,Standard,214.0
ORD006735,CUST00651,2023-12-12,2023-12-14,Express,5466.11
ORD006736,CUST00373,2023-04-09,2023-04-14,Standard,1629.5
ORD006737,CUST00902,2024-11-18,2024-11-23,Standard,78.2
ORD006738,CUST00987,2024-05-22,2024-05-24,Express,63.47
ORD006739,CUST00568,2023-04-15,2023-04-20,Standard,1501.77
ORD006740,CUST00062,2024-03-22,2024-03-27,Standard,1117.79
ORD006741,CUST01171,2024-09-20,2024-09-25,Standard,519.88
ORD006742,CUST01153,2023-11-06,2023-11-11,Standard,628.2
ORD006743,CUST00495,2024-07-01,2024-07-03,Express,2279.27
ORD006744,CUST00883,2024-03-01,2024-03-06,Standard,302.68
ORD006745,CUST00283,2024-08-24,2024-08-29,Standard,359.9
ORD006746,CUST00095,2023-12-07,2023-12-07,Same Day,516.06
ORD006747,CUST00879,2024-11-18,2024-11-18,Same Day,1832.97
ORD006748,CUST00651,2024-12-05,2024-12-07,Express,6829.65
ORD006749,CUST00420,2023-05-10,2023-05-10,Same Day,170.93
ORD006750,CUST01149,2023-01-29,2023-02-03,Standard,3231.94
ORD006751,CUST00224,2024-12-25,2024-12-27,Express,100.87
ORD006752,CUST00733,2023-06-21,2023-06-23,Express,726.42
ORD006753,CUST00027,2023-09-14,2023-09-14,Same Day,2006.2
ORD006754,CUST00850,2023-06-24,2023-06-29,Standard,2169.81
ORD006755,CUST00088,2023-10-08,2023-10-13,Standard,3016.03
ORD006756,CUST00066,2023-10-22,2023-10-27,Standard,93.59
ORD006757,CUST00317,2023-02-14,2023-02-14,Same Day,486.64
ORD006758,CUST00497,2023-09-03,2023-09-05,Express,1139.71
ORD006759,CUST00207,2024-11-23,2024-11-25,Express,4103.88
ORD006760,CUST00989,2024-04-01,2024-04-03,Express,401.8
ORD006761,CUST01144,2024-12-31,2025-01-05,Standard,2021.06
ORD006762,CUST00748,2023-05-20,2023-05-22,Express,1383.68
ORD006763,CUST00643,2023-12-21,2023-12-23,Express,60.12
ORD006764,CUST00102,2024-03-20,2024-03-25,Standard,172.5
ORD006765,CUST00001,2024-03-11,2024-03-16,Standard,1828.05
ORD006766,CUST00880,2023-10-04,2023-10-04,Same Day,1677.05
ORD006767,CUST01016,2023-09-24,2023-09-29,Standard,2780.55
ORD006768,CUST00178,2024-02-02,2024-02-07,Standard,1183.6
ORD006769,CUST00695,2023-08-28,2023-09-02,Standard,1857.83
ORD006770,CUST00005,2023-07-17,2023-07-19,Express,973.28
ORD006771,CUST00979,2024-07-23,2024-07-25,Express,7196.2
ORD006772,CUST01085,2024-09-14,2024-09-19,Standard,2970.9
ORD006773,CUST00916,2023-02-27,2023-03-04,Standard,1186.14
ORD006774,CUST00957,2023-01-27,2023-02-01,Standard,479.8
ORD006775,CUST00947,2023-12-24,2023-12-24,Same Day,1827.4
ORD006776,CUST00856,2024-09-02,2024-09-07,Standard,2481.34
ORD006777,CUST00615,2024-09-11,2024-09-16,Standard,2084.84
ORD006778,CUST01095,2023-07-31,2023-08-05,Standard,428.56
ORD006779,CUST00920,2023-02-10,2023-02-15,Standard,441.6
ORD006780,CUST00857,2024-07-18,2024-07-23,Standard,1225.38
ORD006781,CUST00535,2024-07-14,2024-07-19,Standard,85.41
ORD006782,CUST01042,2024-11-19,2024-11-21,Express,1335.0
ORD006783,CUST00399,2024-05-21,2024-05-23,Express,285.96
ORD006784,CUST00079,2023-06-18,2023-06-23,Standard,1107.03
ORD006785,CUST00535,2023-08-10,2023-08-15,Standard,3095.08
ORD006786,CUST00859,2023-05-17,2023-05-19,Express,967.59
ORD006787,CUST00092,2024-12-14,2024-12-14,Same Day,1026.44
ORD006788,CUST00917,2024-02-02,2024-02-07,Standard,1892.83
ORD006789,CUST00665,2024-03-20,2024-03-25,Standard,6934.68
ORD006790,CUST00553,2023-07-22,2023-07-27,Standard,373.1
ORD006791,CUST00005,2024-02-09,2024-02-11,Express,1960.79
ORD006792,CUST00517,2023-08-07,2023-08-07,Same Day,164.36
ORD006793,CUST00966,2024-11-01,2024-11-06,Standard,383.21
ORD006794,CUST00254,2023-11-29,2023-12-01,Express,2558.45
ORD006795,CUST00510,2024-10-04,2024-10-09,Standard,567.5
ORD006796,CUST00856,2023-05-19,2023-05-24,Standard,345.12
ORD006797,CUST00483,2024-12-16,2024-12-21,Standard,1890.04
ORD006798,CUST00946,2024-12-27,2024-12-29,Express,1355.71
ORD006799,CUST00683,2023-02-17,2023-02-22,Standard,1243.95
ORD006800,CUST00969,2024-11-04,2024-11-04,Same Day,29.53
ORD006801,CUST00919,2023-01-22,2023-01-27,Standard,1036.56
ORD006802,CUST00164,2023-02-07,2023-02-12,Standard,5279.94
ORD006803,CUST00696,2024-06-27,2024-06-29,Express,958.1
ORD006804,CUST01153,2024-03-15,2024-03-20,Standard,784.67
ORD006805,CUST00755,2024-03-23,2024-03-25,Express,73.32
ORD006806,CUST00245,2024-11-22,2024-11-27,Standard,365.56
ORD006807,CUST00958,2024-06-29,2024-07-01,Express,1485.98
ORD006808,CUST00584,2023-07-09,2023-07-14,Standard,746.37
ORD006809,CUST00580,2024-07-02,2024-07-04,Express,191.66
ORD006810,CUST00813,2024-07-27,2024-08-01,Standard,4438.55
ORD006811,CUST00385,2023-02-08,2023-02-13,Standard,2501.41
ORD006812,CUST00727,2023-05-17,2023-05-22,Standard,2968.9
ORD006813,CUST00590,2024-03-07,2024-03-07,Same Day,1537.25
ORD006814,CUST01152,2024-12-28,2024-12-30,Express,1722.92
ORD006815,CUST00972,2024-06-23,2024-06-25,Express,1999.47
ORD006816,CUST00400,2023-11-29,2023-12-01,Express,72.68
ORD006817,CUST00057,2023-09-05,2023-09-10,Standard,316.33
ORD006818,CUST00698,2024-06-06,2024-06-11,Standard,373.1
ORD006819,CUST00264,2023-07-30,2023-07-30,Same Day,1296.23
ORD006820,CUST00689,2023-08-18,2023-08-20,Express,200.44
ORD006821,CUST00086,2024-08-03,2024-08-08,Standard,2537.94
ORD006822,CUST00771,2024-11-03,2024-11-08,Standard,1772.4
ORD006823,CUST00735,2024-10-29,2024-11-03,Standard,100.8
ORD006824,CUST00015,2023-11-07,2023-11-07,Same Day,3229.08
ORD006825,CUST00834,2023-05-22,2023-05-27,Standard,1368.1
ORD006826,CUST00269,2024-08-29,2024-09-03,Standard,2273.87
ORD006827,CUST01065,2023-11-11,2023-11-16,Standard,3738.27
ORD006828,CUST00974,2024-11-30,2024-12-05,Standard,585.02
ORD006829,CUST01064,2023-04-07,2023-04-12,Standard,120.8
ORD006830,CUST00108,2023-09-05,2023-09-07,Express,202.16
ORD006831,CUST00745,2023-10-27,2023-11-01,Standard,1048.88
ORD006832,CUST00037,2023-04-09,2023-04-14,Standard,4769.24
ORD006833,CUST00440,2024-01-11,2024-01-16,Standard,1170.04
ORD006834,CUST00447,2023-08-21,2023-08-23,Express,3582.07
ORD006835,CUST00137,2024-02-17,2024-02-22,Standard,5041.57
ORD006836,CUST00475,2024-03-22,2024-03-27,Standard,4895.06
ORD006837,CUST00797,2024-05-29,2024-05-31,Express,1287.32
ORD006838,CUST00876,2023-09-09,2023-09-14,Standard,861.46
ORD006839,CUST00290,2024-09-27,2024-10-02,Standard,1048.77
ORD006840,CUST01179,2024-05-09,2024-05-09,Same Day,3491.16
ORD006841,CUST00874,2024-09-05,2024-09-10,Standard,160.45
ORD006842,CUST00399,2023-02-23,2023-02-28,Standard,4840.02
ORD006843,CUST00800,2024-12-22,2024-12-24,Express,2154.57
ORD006844,CUST01064,2023-04-05,2023-04-10,Standard,872.08
ORD006845,CUST00009,2024-12-07,2024-12-09,Express,3383.85
ORD006846,CUST00475,2024-02-15,2024-02-20,Standard,229.77
ORD006847,CUST00546,2023-09-02,2023-09-07,Standard,261.05
ORD006848,CUST00273,2023-08-31,2023-09-02,Express,2271.3
ORD006849,CUST01009,2024-01-09,2024-01-14,Standard,5511.18
